label,seed,risk_mean,risk_relief,probe_rate,response_prob,response_delay_s,post_trigger_probe,workload,episode_length,retrieval_rate,probe_time_share,veh_time_share,_noref_stop_rate,_total_steps,_n_veh_onsets,_n_lm_onsets,_reached_goal,_seed
R1|PROBE_RELIEF_RATIO|0.6,20260705,0.10810284571966133,0.08169705882352941,8.560677328316087,0.4375,0.3970857142857004,0.058823529411764705,2.7448577140169332,10.251366120218579,0.9564293304994688,0.045054334247390006,0.02187206020696143,6.801275239107333,4252,16,17,True,20260705
R1|PROBE_RELIEF_RATIO|0.5,20260707,0.11687467771639042,0.08074375,8.402394106813995,0.3333333333333333,0.8173500000000331,0.0,2.913277394106814,11.377142857142857,0.7021063189568706,0.04426309686236726,0.016114180478821363,7.5225677031093285,4344,12,12,True,20260707
R1|PROBE_RELIEF_RATIO|0.5,20260709,0.10664750885478158,0.06033888888888889,8.500590318772137,0.5,0.7959200000000692,0.1111111111111111,2.7294906257378986,10.6045197740113,0.6543075245365322,0.045079323550186554,0.014167650531286895,5.997818974918212,4235,10,18,True,20260709
R1|PROBE_RELIEF_RATIO|0.5,20260708,0.11620135913384012,0.10716250000000001,8.868924211011288,0.35714285714285715,0.6838799999999537,0.0,2.8873868463487677,11.591954022988507,1.3972055888223553,0.04665945143209408,0.018428933425478,7.784431137724551,4341,14,16,True,20260708
R1|PROBE_RELIEF_RATIO|0.6,20260708,0.11605655378944944,0.1071296875,8.868924211011288,0.35714285714285715,0.6838799999999537,0.0,2.852564386086155,11.591954022988507,1.3972055888223553,0.04665945143209408,0.018428933425478,7.784431137724551,4341,14,16,True,20260708
R1|PROBE_RELIEF_RATIO|0.6,20260709,0.10652998819362455,0.06030972222222222,8.500590318772137,0.5,0.7959200000000692,0.1111111111111111,2.7013987249114524,10.6045197740113,0.6543075245365322,0.045079323550186554,0.014167650531286895,5.997818974918212,4235,10,18,True,20260709
R1|PROBE_RELIEF_RATIO|0.6,20260707,0.11673238950276243,0.08092083333333334,8.402394106813995,0.3333333333333333,0.8173500000000331,0.0,2.8774772099447516,11.377142857142857,0.7021063189568706,0.04426309686236726,0.016114180478821363,7.5225677031093285,4344,12,12,True,20260707
R1|SEEV_SAFETY_UNIT|0.56,20260705,0.10006160903316866,0.048473863636363634,9.785932721712538,0.0,nan,0.045454545454545456,2.6661714420136438,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|SEEV_SAFETY_UNIT|0.56,20260708,0.10403144063819803,0.102417,9.080244016893477,0.3333333333333333,0.0,0.12,2.71689685593618,10.383333333333333,0.8255933952528379,0.0494751740391982,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|SEEV_SAFETY_UNIT|0.56,20260706,0.10688917979610751,0.0766017857142857,10.379981464318814,0.38461538461538464,0.6159199999999828,0.0,2.776511376274328,10.71264367816092,1.8292682926829267,0.05609336472749032,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
